PGA,PGV,PGD,Ia,SED,CAV,ASI,HI,EPA,SMA,PP,SMV,str1=Htot/sqrt(Lx2+Ly2),str2=minTuncoupled/maxTuncoupled,str3=e0/Le0,θcr(o)
0.6757,0.7679,0.8055,0.7132,0.9048,0.8991,0.8690,0.8661,0.8708,0.7732,0.6667,0.9478,0.5917,0.6642,0.1086,85
0.7792,0.7763,0.7282,0.5537,0.7521,0.7768,0.7520,0.5694,0.7512,0.7696,0.7368,0.6752,0.5917,0.6642,0.1086,170
0.9200,0.8537,0.7161,0.7357,0.9902,0.8727,0.7148,0.9381,0.7080,0.7868,0.6875,0.8944,0.5917,0.6642,0.1086,115
0.4520,0.4037,0.6728,0.3055,0.3142,0.8025,0.4465,0.5139,0.4459,0.6805,1.0000,0.5388,0.5917,0.6642,0.1086,300
0.8328,0.9298,0.7597,0.8572,0.7386,0.9574,0.8588,0.8125,0.8730,0.9443,0.5833,0.9091,0.5917,0.6642,0.1086,105
0.9598,0.9019,0.5511,0.7692,0.7640,0.9161,0.8309,0.7485,0.8446,0.6527,0.4500,0.8971,0.5917,0.6642,0.1086,140
0.7193,0.8008,0.9027,0.6108,0.8266,0.8410,0.6886,0.8784,0.6918,0.9585,0.4783,0.7178,0.5917,0.6642,0.1086,95
0.7392,0.7890,0.6019,0.6600,0.6354,0.8482,0.8250,0.5993,0.8236,0.8640,0.5294,0.6991,0.5917,0.6642,0.1086,275
0.4672,0.7013,0.6164,0.4677,0.7155,0.8427,0.4997,0.9478,0.5012,0.6497,0.8333,0.6529,0.5917,0.6642,0.1086,315
0.5650,0.5800,0.9378,0.5163,0.5076,0.7944,0.6210,0.7038,0.6173,0.6883,0.7143,0.6221,0.5625,0.5234,0.1236,130
0.8499,0.9459,0.5808,0.4882,0.3957,0.7649,0.5337,0.6140,0.5337,0.5872,0.2963,0.6627,0.5625,0.5234,0.1236,315
0.8290,0.6237,0.6672,0.7642,0.7122,0.9061,0.8852,0.8673,0.8910,0.9638,0.9583,0.8443,0.5625,0.5234,0.1236,80
0.6757,0.7679,0.8055,0.7132,0.9048,0.8991,0.8690,0.8661,0.8708,0.7732,0.6667,0.9478,0.5625,0.5234,0.1236,275
0.7792,0.7763,0.7282,0.5537,0.7521,0.7768,0.7520,0.5694,0.7512,0.7696,0.7368,0.6752,0.5625,0.5234,0.1236,290
0.7537,0.5368,0.3565,0.5779,0.2321,0.8086,0.8902,0.4681,0.8915,0.8368,0.5000,0.5135,0.5625,0.5234,0.1236,320
0.9830,0.7221,0.9163,0.8143,0.5198,0.8996,0.7480,0.7290,0.7488,0.7255,0.9474,0.9977,0.5625,0.5234,0.1236,35
0.4520,0.4037,0.6728,0.3055,0.3142,0.8025,0.4465,0.5139,0.4459,0.6805,1.0000,0.5388,0.5625,0.5234,0.1236,125
0.9412,0.6980,0.8728,0.7903,0.5073,0.9091,0.9075,0.6880,0.9051,0.9506,0.8824,0.7348,0.5625,0.5234,0.1236,295
0.6709,0.8261,0.5894,0.7133,0.6287,0.8687,0.8357,0.7154,0.8408,0.8445,0.2500,0.7289,0.5625,0.5234,0.1236,115
0.7653,0.5400,0.4930,0.6207,0.4613,0.8380,0.7593,0.6565,0.7493,0.6620,0.8750,0.8885,0.5625,0.5234,0.1236,140
0.9690,0.6720,0.7973,0.8086,0.6133,0.9806,0.7170,0.7354,0.7212,0.6820,0.8750,0.6470,0.5625,0.5234,0.1236,325
0.8328,0.9298,0.7597,0.8572,0.7386,0.9574,0.8588,0.8125,0.8730,0.9443,0.5833,0.9091,0.5625,0.5234,0.1236,200
0.7758,0.8865,0.6016,0.6789,0.6194,0.9035,0.9256,0.6476,0.9324,0.7617,0.7813,0.8756,0.5625,0.5234,0.1236,300
0.7193,0.8008,0.9027,0.6108,0.8266,0.8410,0.6886,0.8784,0.6918,0.9585,0.4783,0.7178,0.5625,0.5234,0.1236,135
0.7392,0.7890,0.6019,0.6600,0.6354,0.8482,0.8250,0.5993,0.8236,0.8640,0.5294,0.6991,0.5625,0.5234,0.1236,85
0.4672,0.7013,0.6164,0.4677,0.7155,0.8427,0.4997,0.9478,0.5012,0.6497,0.8333,0.6529,0.5625,0.5234,0.1236,125
0.5650,0.5800,0.9378,0.5163,0.5076,0.7944,0.6210,0.7038,0.6173,0.6883,0.7143,0.6221,0.5714,0.9220,0.4003,295
0.8499,0.9459,0.5808,0.4882,0.3957,0.7649,0.5337,0.6140,0.5337,0.5872,0.2963,0.6627,0.5714,0.9220,0.4003,300
0.8290,0.6237,0.6672,0.7642,0.7122,0.9061,0.8852,0.8673,0.8910,0.9638,0.9583,0.8443,0.5714,0.9220,0.4003,50
0.6757,0.7679,0.8055,0.7132,0.9048,0.8991,0.8690,0.8661,0.8708,0.7732,0.6667,0.9478,0.5714,0.9220,0.4003,345
0.7792,0.7763,0.7282,0.5537,0.7521,0.7768,0.7520,0.5694,0.7512,0.7696,0.7368,0.6752,0.5714,0.9220,0.4003,135
0.9830,0.7221,0.9163,0.8143,0.5198,0.8996,0.7480,0.7290,0.7488,0.7255,0.9474,0.9977,0.5714,0.9220,0.4003,215
0.9200,0.8537,0.7161,0.7357,0.9902,0.8727,0.7148,0.9381,0.7080,0.7868,0.6875,0.8944,0.5714,0.9220,0.4003,200
0.4520,0.4037,0.6728,0.3055,0.3142,0.8025,0.4465,0.5139,0.4459,0.6805,1.0000,0.5388,0.5714,0.9220,0.4003,315
0.5470,0.8779,0.9922,0.7480,0.8553,0.9508,0.6169,0.9105,0.6238,0.8622,0.8148,0.8574,0.5714,0.9220,0.4003,240
0.9690,0.6720,0.7973,0.8086,0.6133,0.9806,0.7170,0.7354,0.7212,0.6820,0.8750,0.6470,0.5714,0.9220,0.4003,155
0.5407,0.8558,0.6548,0.6973,0.8343,0.9413,0.8281,0.9663,0.8258,0.9205,0.5263,0.9488,0.5714,0.9220,0.4003,120
0.7392,0.7890,0.6019,0.6600,0.6354,0.8482,0.8250,0.5993,0.8236,0.8640,0.5294,0.6991,0.5714,0.9220,0.4003,120
0.4672,0.7013,0.6164,0.4677,0.7155,0.8427,0.4997,0.9478,0.5012,0.6497,0.8333,0.6529,0.5714,0.9220,0.4003,130
0.6382,0.5476,0.6865,0.4794,0.4341,0.7426,0.6785,0.5792,0.6861,0.6655,0.7500,0.8376,0.5714,0.9220,0.4003,80
0.9177,0.8702,0.7049,0.6856,0.7431,0.8330,0.7772,0.8119,0.7746,0.8527,0.4194,0.9381,0.6554,0.9980,0.0000,65
0.9635,0.9780,0.7775,0.6903,0.8577,0.9318,0.7380,0.8787,0.7456,0.4442,0.7778,0.7894,0.6554,0.9980,0.0000,45
0.9031,0.9155,0.6842,0.9348,0.6638,0.9944,0.9736,0.7431,0.9761,0.9902,0.6875,0.7949,0.6554,0.9980,0.0000,325
0.7939,0.4983,0.4833,0.8497,0.3174,0.9534,0.9458,0.4880,0.9281,0.8187,0.4615,0.8476,0.6554,0.9980,0.0000,290
0.8499,0.9459,0.5808,0.4882,0.3957,0.7649,0.5337,0.6140,0.5337,0.5872,0.2963,0.6627,0.6554,0.9980,0.0000,115
0.7792,0.7763,0.7282,0.5537,0.7521,0.7768,0.7520,0.5694,0.7512,0.7696,0.7368,0.6752,0.6554,0.9980,0.0000,275
0.7537,0.5368,0.3565,0.5779,0.2321,0.8086,0.8902,0.4681,0.8915,0.8368,0.5000,0.5135,0.6554,0.9980,0.0000,15
0.6603,0.8793,0.4232,0.6365,0.4975,0.9364,0.6083,0.6264,0.6087,0.6374,0.9091,0.6457,0.6554,0.9980,0.0000,100
0.7761,0.8844,0.5114,0.4537,0.4207,0.6901,0.5427,0.6184,0.5523,0.6946,0.4242,0.6963,0.6554,0.9980,0.0000,335
0.9830,0.7221,0.9163,0.8143,0.5198,0.8996,0.7480,0.7290,0.7488,0.7255,0.9474,0.9977,0.6554,0.9980,0.0000,180
0.4520,0.4037,0.6728,0.3055,0.3142,0.8025,0.4465,0.5139,0.4459,0.6805,1.0000,0.5388,0.6554,0.9980,0.0000,190
0.9412,0.6980,0.8728,0.7903,0.5073,0.9091,0.9075,0.6880,0.9051,0.9506,0.8824,0.7348,0.6554,0.9980,0.0000,345
0.9085,0.7546,0.4852,0.8730,0.7215,0.9795,0.9230,0.8603,0.9331,0.8884,0.5714,0.9041,0.6554,0.9980,0.0000,225
0.6709,0.8261,0.5894,0.7133,0.6287,0.8687,0.8357,0.7154,0.8408,0.8445,0.2500,0.7289,0.6554,0.9980,0.0000,335
0.5470,0.8779,0.9922,0.7480,0.8553,0.9508,0.6169,0.9105,0.6238,0.8622,0.8148,0.8574,0.6554,0.9980,0.0000,275
0.7653,0.5400,0.4930,0.6207,0.4613,0.8380,0.7593,0.6565,0.7493,0.6620,0.8750,0.8885,0.6554,0.9980,0.0000,200
0.9690,0.6720,0.7973,0.8086,0.6133,0.9806,0.7170,0.7354,0.7212,0.6820,0.8750,0.6470,0.6554,0.9980,0.0000,60
0.8328,0.9298,0.7597,0.8572,0.7386,0.9574,0.8588,0.8125,0.8730,0.9443,0.5833,0.9091,0.6554,0.9980,0.0000,255
0.5407,0.8558,0.6548,0.6973,0.8343,0.9413,0.8281,0.9663,0.8258,0.9205,0.5263,0.9488,0.6554,0.9980,0.0000,260
0.7758,0.8865,0.6016,0.6789,0.6194,0.9035,0.9256,0.6476,0.9324,0.7617,0.7813,0.8756,0.6554,0.9980,0.0000,125
0.7193,0.8008,0.9027,0.6108,0.8266,0.8410,0.6886,0.8784,0.6918,0.9585,0.4783,0.7178,0.6554,0.9980,0.0000,255
0.7392,0.7890,0.6019,0.6600,0.6354,0.8482,0.8250,0.5993,0.8236,0.8640,0.5294,0.6991,0.6554,0.9980,0.0000,180
0.4672,0.7013,0.6164,0.4677,0.7155,0.8427,0.4997,0.9478,0.5012,0.6497,0.8333,0.6529,0.6554,0.9980,0.0000,280
0.6382,0.5476,0.6865,0.4794,0.4341,0.7426,0.6785,0.5792,0.6861,0.6655,0.7500,0.8376,0.6554,0.9980,0.0000,335
0.4063,0.3115,0.2840,0.4600,0.3672,0.8410,0.7179,0.4321,0.7179,0.4767,0.8571,0.5389,0.6554,0.9980,0.0000,45
0.9177,0.8702,0.7049,0.6856,0.7431,0.8330,0.7772,0.8119,0.7746,0.8527,0.4194,0.9381,0.6375,0.9362,0.0000,115
0.8172,0.5242,0.4684,0.6905,0.3823,0.8857,0.8805,0.4804,0.8876,0.9392,0.7636,0.5436,0.6375,0.9362,0.0000,285
0.9635,0.9780,0.7775,0.6903,0.8577,0.9318,0.7380,0.8787,0.7456,0.4442,0.7778,0.7894,0.6375,0.9362,0.0000,225
0.9031,0.9155,0.6842,0.9348,0.6638,0.9944,0.9736,0.7431,0.9761,0.9902,0.6875,0.7949,0.6375,0.9362,0.0000,220
0.7939,0.4983,0.4833,0.8497,0.3174,0.9534,0.9458,0.4880,0.9281,0.8187,0.4615,0.8476,0.6375,0.9362,0.0000,105
0.8499,0.9459,0.5808,0.4882,0.3957,0.7649,0.5337,0.6140,0.5337,0.5872,0.2963,0.6627,0.6375,0.9362,0.0000,5
0.7537,0.5368,0.3565,0.5779,0.2321,0.8086,0.8902,0.4681,0.8915,0.8368,0.5000,0.5135,0.6375,0.9362,0.0000,275
0.6603,0.8793,0.4232,0.6365,0.4975,0.9364,0.6083,0.6264,0.6087,0.6374,0.9091,0.6457,0.6375,0.9362,0.0000,330
0.7761,0.8844,0.5114,0.4537,0.4207,0.6901,0.5427,0.6184,0.5523,0.6946,0.4242,0.6963,0.6375,0.9362,0.0000,120
0.5877,0.8024,0.9815,0.8777,0.7864,0.8652,0.8372,0.8383,0.8356,0.8862,0.9474,0.9090,0.6375,0.9362,0.0000,60
0.4520,0.4037,0.6728,0.3055,0.3142,0.8025,0.4465,0.5139,0.4459,0.6805,1.0000,0.5388,0.6375,0.9362,0.0000,305
0.9412,0.6980,0.8728,0.7903,0.5073,0.9091,0.9075,0.6880,0.9051,0.9506,0.8824,0.7348,0.6375,0.9362,0.0000,155
0.9085,0.7546,0.4852,0.8730,0.7215,0.9795,0.9230,0.8603,0.9331,0.8884,0.5714,0.9041,0.6375,0.9362,0.0000,295
0.6709,0.8261,0.5894,0.7133,0.6287,0.8687,0.8357,0.7154,0.8408,0.8445,0.2500,0.7289,0.6375,0.9362,0.0000,345
0.5470,0.8779,0.9922,0.7480,0.8553,0.9508,0.6169,0.9105,0.6238,0.8622,0.8148,0.8574,0.6375,0.9362,0.0000,255
0.7653,0.5400,0.4930,0.6207,0.4613,0.8380,0.7593,0.6565,0.7493,0.6620,0.8750,0.8885,0.6375,0.9362,0.0000,325
0.9690,0.6720,0.7973,0.8086,0.6133,0.9806,0.7170,0.7354,0.7212,0.6820,0.8750,0.6470,0.6375,0.9362,0.0000,315
0.7758,0.8865,0.6016,0.6789,0.6194,0.9035,0.9256,0.6476,0.9324,0.7617,0.7813,0.8756,0.6375,0.9362,0.0000,300
0.8818,0.4973,0.4245,0.7433,0.1965,0.9069,0.9790,0.7222,0.9731,0.9181,0.6000,0.3859,0.6375,0.9362,0.0000,320
0.7193,0.8008,0.9027,0.6108,0.8266,0.8410,0.6886,0.8784,0.6918,0.9585,0.4783,0.7178,0.6375,0.9362,0.0000,200
0.7392,0.7890,0.6019,0.6600,0.6354,0.8482,0.8250,0.5993,0.8236,0.8640,0.5294,0.6991,0.6375,0.9362,0.0000,355
0.6382,0.5476,0.6865,0.4794,0.4341,0.7426,0.6785,0.5792,0.6861,0.6655,0.7500,0.8376,0.6375,0.9362,0.0000,330
0.4063,0.3115,0.2840,0.4600,0.3672,0.8410,0.7179,0.4321,0.7179,0.4767,0.8571,0.5389,0.6375,0.9362,0.0000,125
0.9177,0.8702,0.7049,0.6856,0.7431,0.8330,0.7772,0.8119,0.7746,0.8527,0.4194,0.9381,0.5717,0.9578,0.0000,85
0.7939,0.4983,0.4833,0.8497,0.3174,0.9534,0.9458,0.4880,0.9281,0.8187,0.4615,0.8476,0.5717,0.9578,0.0000,115
0.8499,0.9459,0.5808,0.4882,0.3957,0.7649,0.5337,0.6140,0.5337,0.5872,0.2963,0.6627,0.5717,0.9578,0.0000,275
0.6757,0.7679,0.8055,0.7132,0.9048,0.8991,0.8690,0.8661,0.8708,0.7732,0.6667,0.9478,0.5717,0.9578,0.0000,175
0.7792,0.7763,0.7282,0.5537,0.7521,0.7768,0.7520,0.5694,0.7512,0.7696,0.7368,0.6752,0.5717,0.9578,0.0000,95
0.6603,0.8793,0.4232,0.6365,0.4975,0.9364,0.6083,0.6264,0.6087,0.6374,0.9091,0.6457,0.5717,0.9578,0.0000,230
0.9830,0.7221,0.9163,0.8143,0.5198,0.8996,0.7480,0.7290,0.7488,0.7255,0.9474,0.9977,0.5717,0.9578,0.0000,275
0.7086,0.6462,0.9656,0.5759,0.5645,0.7902,0.8190,0.6801,0.8192,0.8382,0.3220,0.7274,0.5717,0.9578,0.0000,260
0.4520,0.4037,0.6728,0.3055,0.3142,0.8025,0.4465,0.5139,0.4459,0.6805,1.0000,0.5388,0.5717,0.9578,0.0000,195
0.6709,0.8261,0.5894,0.7133,0.6287,0.8687,0.8357,0.7154,0.8408,0.8445,0.2500,0.7289,0.5717,0.9578,0.0000,250
0.5470,0.8779,0.9922,0.7480,0.8553,0.9508,0.6169,0.9105,0.6238,0.8622,0.8148,0.8574,0.5717,0.9578,0.0000,295
0.7653,0.5400,0.4930,0.6207,0.4613,0.8380,0.7593,0.6565,0.7493,0.6620,0.8750,0.8885,0.5717,0.9578,0.0000,125
0.9690,0.6720,0.7973,0.8086,0.6133,0.9806,0.7170,0.7354,0.7212,0.6820,0.8750,0.6470,0.5717,0.9578,0.0000,280
0.7392,0.7890,0.6019,0.6600,0.6354,0.8482,0.8250,0.5993,0.8236,0.8640,0.5294,0.6991,0.5717,0.9578,0.0000,335
0.6382,0.5476,0.6865,0.4794,0.4341,0.7426,0.6785,0.5792,0.6861,0.6655,0.7500,0.8376,0.5717,0.9578,0.0000,265
0.4063,0.3115,0.2840,0.4600,0.3672,0.8410,0.7179,0.4321,0.7179,0.4767,0.8571,0.5389,0.5717,0.9578,0.0000,90
0.7939,0.4983,0.4833,0.8497,0.3174,0.9534,0.9458,0.4880,0.9281,0.8187,0.4615,0.8476,0.6400,0.7917,0.0000,285
0.8499,0.9459,0.5808,0.4882,0.3957,0.7649,0.5337,0.6140,0.5337,0.5872,0.2963,0.6627,0.6400,0.7917,0.0000,270
0.6757,0.7679,0.8055,0.7132,0.9048,0.8991,0.8690,0.8661,0.8708,0.7732,0.6667,0.9478,0.6400,0.7917,0.0000,285
0.7792,0.7763,0.7282,0.5537,0.7521,0.7768,0.7520,0.5694,0.7512,0.7696,0.7368,0.6752,0.6400,0.7917,0.0000,90
0.9830,0.7221,0.9163,0.8143,0.5198,0.8996,0.7480,0.7290,0.7488,0.7255,0.9474,0.9977,0.6400,0.7917,0.0000,15
0.7086,0.6462,0.9656,0.5759,0.5645,0.7902,0.8190,0.6801,0.8192,0.8382,0.3220,0.7274,0.6400,0.7917,0.0000,270
0.4520,0.4037,0.6728,0.3055,0.3142,0.8025,0.4465,0.5139,0.4459,0.6805,1.0000,0.5388,0.6400,0.7917,0.0000,195
0.9085,0.7546,0.4852,0.8730,0.7215,0.9795,0.9230,0.8603,0.9331,0.8884,0.5714,0.9041,0.6400,0.7917,0.0000,330
0.6709,0.8261,0.5894,0.7133,0.6287,0.8687,0.8357,0.7154,0.8408,0.8445,0.2500,0.7289,0.6400,0.7917,0.0000,345
0.7653,0.5400,0.4930,0.6207,0.4613,0.8380,0.7593,0.6565,0.7493,0.6620,0.8750,0.8885,0.6400,0.7917,0.0000,295
0.9690,0.6720,0.7973,0.8086,0.6133,0.9806,0.7170,0.7354,0.7212,0.6820,0.8750,0.6470,0.6400,0.7917,0.0000,305
0.8328,0.9298,0.7597,0.8572,0.7386,0.9574,0.8588,0.8125,0.8730,0.9443,0.5833,0.9091,0.6400,0.7917,0.0000,235
0.7392,0.7890,0.6019,0.6600,0.6354,0.8482,0.8250,0.5993,0.8236,0.8640,0.5294,0.6991,0.6400,0.7917,0.0000,245
0.4672,0.7013,0.6164,0.4677,0.7155,0.8427,0.4997,0.9478,0.5012,0.6497,0.8333,0.6529,0.6400,0.7917,0.0000,65
0.6382,0.5476,0.6865,0.4794,0.4341,0.7426,0.6785,0.5792,0.6861,0.6655,0.7500,0.8376,0.6400,0.7917,0.0000,270
0.4063,0.3115,0.2840,0.4600,0.3672,0.8410,0.7179,0.4321,0.7179,0.4767,0.8571,0.5389,0.6400,0.7917,0.0000,265
0.9177,0.8702,0.7049,0.6856,0.7431,0.8330,0.7772,0.8119,0.7746,0.8527,0.4194,0.9381,0.6400,0.6670,0.0000,260
0.8172,0.5242,0.4684,0.6905,0.3823,0.8857,0.8805,0.4804,0.8876,0.9392,0.7636,0.5436,0.6400,0.6670,0.0000,75
0.9031,0.9155,0.6842,0.9348,0.6638,0.9944,0.9736,0.7431,0.9761,0.9902,0.6875,0.7949,0.6400,0.6670,0.0000,300
0.7939,0.4983,0.4833,0.8497,0.3174,0.9534,0.9458,0.4880,0.9281,0.8187,0.4615,0.8476,0.6400,0.6670,0.0000,250
0.8499,0.9459,0.5808,0.4882,0.3957,0.7649,0.5337,0.6140,0.5337,0.5872,0.2963,0.6627,0.6400,0.6670,0.0000,90
0.7792,0.7763,0.7282,0.5537,0.7521,0.7768,0.7520,0.5694,0.7512,0.7696,0.7368,0.6752,0.6400,0.6670,0.0000,275
0.7537,0.5368,0.3565,0.5779,0.2321,0.8086,0.8902,0.4681,0.8915,0.8368,0.5000,0.5135,0.6400,0.6670,0.0000,275
0.9830,0.7221,0.9163,0.8143,0.5198,0.8996,0.7480,0.7290,0.7488,0.7255,0.9474,0.9977,0.6400,0.6670,0.0000,25
0.4520,0.4037,0.6728,0.3055,0.3142,0.8025,0.4465,0.5139,0.4459,0.6805,1.0000,0.5388,0.6400,0.6670,0.0000,105
0.9412,0.6980,0.8728,0.7903,0.5073,0.9091,0.9075,0.6880,0.9051,0.9506,0.8824,0.7348,0.6400,0.6670,0.0000,260
0.9085,0.7546,0.4852,0.8730,0.7215,0.9795,0.9230,0.8603,0.9331,0.8884,0.5714,0.9041,0.6400,0.6670,0.0000,110
0.6709,0.8261,0.5894,0.7133,0.6287,0.8687,0.8357,0.7154,0.8408,0.8445,0.2500,0.7289,0.6400,0.6670,0.0000,60
0.5470,0.8779,0.9922,0.7480,0.8553,0.9508,0.6169,0.9105,0.6238,0.8622,0.8148,0.8574,0.6400,0.6670,0.0000,45
0.7653,0.5400,0.4930,0.6207,0.4613,0.8380,0.7593,0.6565,0.7493,0.6620,0.8750,0.8885,0.6400,0.6670,0.0000,260
0.9690,0.6720,0.7973,0.8086,0.6133,0.9806,0.7170,0.7354,0.7212,0.6820,0.8750,0.6470,0.6400,0.6670,0.0000,125
0.8328,0.9298,0.7597,0.8572,0.7386,0.9574,0.8588,0.8125,0.8730,0.9443,0.5833,0.9091,0.6400,0.6670,0.0000,230
0.7758,0.8865,0.6016,0.6789,0.6194,0.9035,0.9256,0.6476,0.9324,0.7617,0.7813,0.8756,0.6400,0.6670,0.0000,285
0.7193,0.8008,0.9027,0.6108,0.8266,0.8410,0.6886,0.8784,0.6918,0.9585,0.4783,0.7178,0.6400,0.6670,0.0000,240
0.7392,0.7890,0.6019,0.6600,0.6354,0.8482,0.8250,0.5993,0.8236,0.8640,0.5294,0.6991,0.6400,0.6670,0.0000,85
0.4672,0.7013,0.6164,0.4677,0.7155,0.8427,0.4997,0.9478,0.5012,0.6497,0.8333,0.6529,0.6400,0.6670,0.0000,250
0.6382,0.5476,0.6865,0.4794,0.4341,0.7426,0.6785,0.5792,0.6861,0.6655,0.7500,0.8376,0.6400,0.6670,0.0000,265
0.4063,0.3115,0.2840,0.4600,0.3672,0.8410,0.7179,0.4321,0.7179,0.4767,0.8571,0.5389,0.6400,0.6670,0.0000,240
0.8499,0.9459,0.5808,0.4882,0.3957,0.7649,0.5337,0.6140,0.5337,0.5872,0.2963,0.6627,0.7938,0.8930,0.1194,90
0.8290,0.6237,0.6672,0.7642,0.7122,0.9061,0.8852,0.8673,0.8910,0.9638,0.9583,0.8443,0.7938,0.8930,0.1194,125
0.6757,0.7679,0.8055,0.7132,0.9048,0.8991,0.8690,0.8661,0.8708,0.7732,0.6667,0.9478,0.7938,0.8930,0.1194,100
0.7792,0.7763,0.7282,0.5537,0.7521,0.7768,0.7520,0.5694,0.7512,0.7696,0.7368,0.6752,0.7938,0.8930,0.1194,300
0.7086,0.6462,0.9656,0.5759,0.5645,0.7902,0.8190,0.6801,0.8192,0.8382,0.3220,0.7274,0.7938,0.8930,0.1194,270
0.9200,0.8537,0.7161,0.7357,0.9902,0.8727,0.7148,0.9381,0.7080,0.7868,0.6875,0.8944,0.7938,0.8930,0.1194,220
0.4520,0.4037,0.6728,0.3055,0.3142,0.8025,0.4465,0.5139,0.4459,0.6805,1.0000,0.5388,0.7938,0.8930,0.1194,295
0.9690,0.6720,0.7973,0.8086,0.6133,0.9806,0.7170,0.7354,0.7212,0.6820,0.8750,0.6470,0.7938,0.8930,0.1194,310
0.8328,0.9298,0.7597,0.8572,0.7386,0.9574,0.8588,0.8125,0.8730,0.9443,0.5833,0.9091,0.7938,0.8930,0.1194,290
0.7472,0.8106,0.6210,0.8974,0.5845,0.8769,0.8311,0.8678,0.8508,0.9662,1.0000,0.9999,0.7938,0.8930,0.1194,230
0.9598,0.9019,0.5511,0.7692,0.7640,0.9161,0.8309,0.7485,0.8446,0.6527,0.4500,0.8971,0.7938,0.8930,0.1194,335
0.4063,0.3115,0.2840,0.4600,0.3672,0.8410,0.7179,0.4321,0.7179,0.4767,0.8571,0.5389,0.7938,0.8930,0.1194,265
0.9177,0.8702,0.7049,0.6856,0.7431,0.8330,0.7772,0.8119,0.7746,0.8527,0.4194,0.9381,0.7410,0.9640,0.1936,95
0.8499,0.9459,0.5808,0.4882,0.3957,0.7649,0.5337,0.6140,0.5337,0.5872,0.2963,0.6627,0.7410,0.9640,0.1936,120
0.8290,0.6237,0.6672,0.7642,0.7122,0.9061,0.8852,0.8673,0.8910,0.9638,0.9583,0.8443,0.7410,0.9640,0.1936,330
0.6757,0.7679,0.8055,0.7132,0.9048,0.8991,0.8690,0.8661,0.8708,0.7732,0.6667,0.9478,0.7410,0.9640,0.1936,145
0.7792,0.7763,0.7282,0.5537,0.7521,0.7768,0.7520,0.5694,0.7512,0.7696,0.7368,0.6752,0.7410,0.9640,0.1936,310
0.7537,0.5368,0.3565,0.5779,0.2321,0.8086,0.8902,0.4681,0.8915,0.8368,0.5000,0.5135,0.7410,0.9640,0.1936,290
0.6603,0.8793,0.4232,0.6365,0.4975,0.9364,0.6083,0.6264,0.6087,0.6374,0.9091,0.6457,0.7410,0.9640,0.1936,260
0.7086,0.6462,0.9656,0.5759,0.5645,0.7902,0.8190,0.6801,0.8192,0.8382,0.3220,0.7274,0.7410,0.9640,0.1936,110
0.4520,0.4037,0.6728,0.3055,0.3142,0.8025,0.4465,0.5139,0.4459,0.6805,1.0000,0.5388,0.7410,0.9640,0.1936,130
0.5470,0.8779,0.9922,0.7480,0.8553,0.9508,0.6169,0.9105,0.6238,0.8622,0.8148,0.8574,0.7410,0.9640,0.1936,90
0.9690,0.6720,0.7973,0.8086,0.6133,0.9806,0.7170,0.7354,0.7212,0.6820,0.8750,0.6470,0.7410,0.9640,0.1936,145
0.8328,0.9298,0.7597,0.8572,0.7386,0.9574,0.8588,0.8125,0.8730,0.9443,0.5833,0.9091,0.7410,0.9640,0.1936,300
0.7392,0.7890,0.6019,0.6600,0.6354,0.8482,0.8250,0.5993,0.8236,0.8640,0.5294,0.6991,0.7410,0.9640,0.1936,285
0.4672,0.7013,0.6164,0.4677,0.7155,0.8427,0.4997,0.9478,0.5012,0.6497,0.8333,0.6529,0.7410,0.9640,0.1936,155
0.6382,0.5476,0.6865,0.4794,0.4341,0.7426,0.6785,0.5792,0.6861,0.6655,0.7500,0.8376,0.7410,0.9640,0.1936,20
0.4063,0.3115,0.2840,0.4600,0.3672,0.8410,0.7179,0.4321,0.7179,0.4767,0.8571,0.5389,0.7410,0.9640,0.1936,110
0.7939,0.4983,0.4833,0.8497,0.3174,0.9534,0.9458,0.4880,0.9281,0.8187,0.4615,0.8476,0.7410,0.8184,0.0966,305
0.8499,0.9459,0.5808,0.4882,0.3957,0.7649,0.5337,0.6140,0.5337,0.5872,0.2963,0.6627,0.7410,0.8184,0.0966,90
0.8290,0.6237,0.6672,0.7642,0.7122,0.9061,0.8852,0.8673,0.8910,0.9638,0.9583,0.8443,0.7410,0.8184,0.0966,115
0.6757,0.7679,0.8055,0.7132,0.9048,0.8991,0.8690,0.8661,0.8708,0.7732,0.6667,0.9478,0.7410,0.8184,0.0966,340
0.7792,0.7763,0.7282,0.5537,0.7521,0.7768,0.7520,0.5694,0.7512,0.7696,0.7368,0.6752,0.7410,0.8184,0.0966,235
0.9830,0.7221,0.9163,0.8143,0.5198,0.8996,0.7480,0.7290,0.7488,0.7255,0.9474,0.9977,0.7410,0.8184,0.0966,160
0.7086,0.6462,0.9656,0.5759,0.5645,0.7902,0.8190,0.6801,0.8192,0.8382,0.3220,0.7274,0.7410,0.8184,0.0966,165
0.4520,0.4037,0.6728,0.3055,0.3142,0.8025,0.4465,0.5139,0.4459,0.6805,1.0000,0.5388,0.7410,0.8184,0.0966,310
0.6709,0.8261,0.5894,0.7133,0.6287,0.8687,0.8357,0.7154,0.8408,0.8445,0.2500,0.7289,0.7410,0.8184,0.0966,195
0.5470,0.8779,0.9922,0.7480,0.8553,0.9508,0.6169,0.9105,0.6238,0.8622,0.8148,0.8574,0.7410,0.8184,0.0966,50
